X,Y,Distancia,Angulo
20,154,182.98907071188705,-155.11551647323572
31,142,178.73443988218946,-150.13583550374804
33,214,153.9415473483361,-173.6598082540901
51,87,197.3854097951518,-133.1523897340054
52,164,149.81655449248592,-153.434948822922
74,36,224.87552112224222,-119.87129207807187
92,33,219.18029108475972,-115.39591184917059
98,311,118.92854997854805,137.72631099390625
102,121,138.40520221436765,-127.3666694127687
103,278,95.38343671728336,150.47863816541837
111,106,145.7737973711325,-120.96375653207352
123,32,208.73428084528905,-107.56689737317647
125,87,156.3873396410336,-112.95805548882143
149,193,53.03772242470448,-134.23610153907
165,110,122.8087944733601,-99.84582236785258
171,34,197.57024067404484,-94.35422106306962
171,102,129.86916493148019,-96.63251461513848
175,196,36.68787265568828,-107.44718842328221
183,91,140.03213916812098,-91.22757883213454
201,35,196.57314160383152,-85.62364961051586
208,307,79.12016177940993,73.85566121971652
245,45,195.13328778042973,-72.40074882287239
246,297,89.19641248391103,47.72631099390627
250,287,85.0411665018772,41.18592516570965
266,258,84.43340571124678,18.649538754051406
267,230,81.00617260431454,-0.7073193685442566
292,275,114.76933388322858,22.54306100005788
293,60,201.71762441591463,-57.96450866041925
303,268,122.71104269787622,17.54900222906777
305,145,146.82302271782856,-35.85522834621572
312,260,129.29423807734048,12.96140185099202
316,250,131.38112497615478,8.315125756791886
324,224,138.1774221788784,-2.9038188650962766
328,120,180.23595645708434,-38.01438916557802
328,150,163.47782724271815,-29.701409545410577
328,160,158.76082640248507,-26.56505117707799
330,132,174.7483905505284,-34.5085229876684
330,175,154.50566332662373,-21.25050550713324
24,184,168.6801707374047,-163.82131638372033
24,202,164.57521077003062,-169.85084820103177
26,212,161.1241757155021,-173.22784003388645
38,194,152.55490814785344,-165.96375653207352
40,206,148.12494725737457,-170.28331418221492
89,112,153.52524222420234,-129.18437347050877
93,131,136.56134152826706,-132.9228252348372
118,242,68.8839603971781,170.81116392264124
121,50,192.31744590650115,-109.75402643843057
123,48,193.54069339547175,-108.99665415548857
123,52,189.76301009416983,-109.3897900767942
161,142,92.44457799135652,-105.68999292908387
164,138,95.56673061269805,-103.30917869540048
171,146,86.31338250816034,-100.00797980144135
188,180,51.03920062069938,-87.75425743410493
189,184,47.095647357266465,-86.34777721969367
190,262,31.25699921617557,82.64762064010765
190,180,51.15662224971465,-85.51539399045538
194,148,83.38465086573187,-84.49452214202165
206,146,87.32124598286491,-76.7594800848128
212,160,75.61084578286372,-69.88741171092452
217,181,58.83026432033091,-58.20108717570559
221,161,78.26237921249263,-63.43494882292201
223,191,54.48853090330111,-47.23117460803125
228,177,68.41052550594829,-52.1250163489018
231,137,104.21612159354233,-64.4184707420611
233,184,66.46803743153546,-45.0
240,206,59.50630218724736,-24.842389105455187
240,194,65.45991139621256,-34.41836447905621
242,192,68.24221567329127,-34.85445556610366
246,138,110.6752004741803,-57.171458208587474
246,181,78.10249675906654,-39.80557109226519
247,140,109.55363982999378,-56.164880177548596
248,212,64.8459713474939,-17.037767795625633
248,138,111.77208953938367,-56.309932474020215
250,120,128.1288414058287,-60.0332581293883
250,52,190.0973434848578,-70.32590142774937
254,175,88.09086218218096,-39.472459848343824
257,143,113.07077429645558,-51.10277965365579
258,126,127.31457104353767,-55.56101069119639
261,127,128.22246293064254,-54.20259697202166
260,207,77.79460135510689,-17.96913974015702
265,153,111.01801655587259,-44.63506366426936
268,155,111.80339887498948,-42.82525588538995
269,234,83.05419917138447,2.070030653041098
272,120,140.41723540933285,-52.23237870827766
274,133,131.71180660821565,-48.07745539942438
281,181,107.35455276791944,-27.758540601060023
283,112,153.52524222420234,-50.81562652949124
286,198,105.30432089900205,-18.26288994219413
288,248,103.40696301506973,9.462322208025617
292,119,154.20765220960988,-46.57655005518373
292,133,144.3606594609487,-42.75425743410493
294,136,143.83671297690307,-41.335815679259284
294,203,111.57060544785082,-14.534455080540122
309,121,165.01212076693034,-41.80655072671671
