X,Y,Distancia,Angulo
19,76,234.47814397081873,-118.5324532069973
60,162,139.43098651304163,-120.61138840686756
74,119,172.67889274604468,-109.27438735663432
79,218,82.46211251235322,-129.0938588862295
92,187,102.69371937952194,-112.31944039297508
94,222,70.49113419430843,-121.6607510966366
109,228,58.309518948453004,-112.16634582208246
120,230,53.150729063673246,-101.94417718844633
131,227,55.0,-90.0
142,223,60.01666435249463,-79.43898930880363
157,223,64.47480127925948,-66.21796957677863
180,229,72.18032973047436,-47.24574256589507
181,134,156.21779668142807,-71.33308572577978
191,226,82.07313811473277,-43.025065989118026
205,107,190.0026315607234,-67.0785811020913
207,176,130.43005788544295,-54.36019080191333
239,227,121.19818480488888,-26.987890581748488
270,81,244.38085031360376,-55.33450266669379
285,139,210.1547049199708,-42.87890360333855
287,122,223.46364357541475,-45.725224299059256
297,149,212.70872102478543,-38.70187563237026
297,190,189.7893569197177,-28.995959514118393
302,80,264.66015944981217,-49.750929070674516
307,115,242.62110378118388,-43.49695707871647
308,170,209.45882650296693,-32.324334151604106
308,208,191.84629264074925,-22.688785259041204
316,132,238.17010727629108,-39.03551289874689
318,181,212.5323504786977,-28.373790499570053
324,123,250.05999280172747,-39.48286402101195
65,84,208.71032557111303,-108.43494882292202
136,22,260.0480724789169,-88.89829388479363
143,131,151.47607071745688,-85.45624234853285
167,182,106.28264204469139,-70.20112364547508
226,131,178.39843048636948,-57.82439810223515
268,137,199.48433522459854,-46.624976357524766
272,126,210.27838690650069,-47.89126959622057
298,86,257.4975728040946,-49.56764777043583
303,148,218.03669415949233,-37.92107839538777
