X,Y,Distancia,Angulo
42,88,132.4009063413087,-111.72105080199731
49,23,192.634368688456,-102.59332995610312
64,19,193.8891435846783,-98.00472885729286
67,77,136.13228860193308,-100.15426658020027
77,122,90.09439494219383,-98.93956500315153
102,227,19.4164878389476,55.4914770123316
110,203,20.615528128088304,-22.833654177917545
125,31,183.1829686406463,-79.3034892642219
142,21,196.72569735548024,-74.97477842055102
148,177,66.37017402418047,-30.815705751729187
149,228,60.440052945046304,16.336042889718467
152,82,142.6954799564443,-64.69202123873653
163,131,107.62899237658968,-48.01278750418334
226,21,233.0772404161333,-54.60520415501294
248,214,157.0286598045083,1.0946905918530325
259,180,170.83617883809038,-10.45483507775349
269,192,179.0111728356641,-6.092771657336066
271,227,180.7097119692243,5.07960786001457
296,103,231.70886905770354,-27.781574079020434
304,217,213.08449028495716,1.6135389328811822
313,208,222.02026934494066,-0.7742201649280623
317,197,226.43321311150447,-3.5447664555948797
103,118,93.7709976485267,-82.64762064010765
103,164,48.507731342539614,-75.67728002179645
110,42,170.06469357276953,-83.58539819266029
115,39,173.6663467687393,-82.05652818940959
119,37,176.23847480048164,-80.85835977647511
145,197,55.78530272392541,-14.534455080540122
151,121,108.16653826391968,-56.309932474020215
199,75,173.6663467687393,-51.54629078329403
199,113,145.83552379307312,-42.22083313592792
206,193,116.40017182117903,-8.895856969663305
211,59,193.65949499056327,-51.70983680775693
214,90,172.53985046939155,-44.530372980310354
233,108,175.4223474931287,-35.955333465589355
234,65,204.36486977951958,-45.5947445152185
247,62,215.72436116489024,-43.685245708617295
247,64,214.34784813475503,-43.298645394673876
250,48,227.705950734714,-45.7117122060357
249,50,225.5770378385176,-45.53881589788276
250,62,217.90364843205356,-43.14040066125444
259,163,174.72263734273244,-15.945395900922854
264,43,241.14933132812124,-44.15994613030333
265,78,219.0091322296858,-37.39313222802821
274,157,190.80094339389416,-16.44037952168017
278,142,199.32385707686876,-20.253251787373845
278,64,237.86130412490385,-38.17075569680193
279,75,232.03448019637082,-35.882137246204216
286,135,209.2868844433401,-21.29303081811213
287,152,204.68756679388224,-16.752866847736975
287,106,222.35332243976026,-28.178590109959174
290,107,224.5373020235168,-27.592156311829996
289,135,212.08488866489287,-20.998719034387015
289,138,211.02843410308478,-20.238268225567115
300,86,243.52823244954578,-30.88305830443041
308,54,267.83950418114205,-35.88582494520878
311,60,266.83515510516975,-34.46428769090785
