X,Y,Distancia,Angulo
57,104,125.96031120952345,-106.13284053048538
60,121,108.81176406988355,-107.10272896905236
78,124,101.96568050084302,-97.89170242823572
84,67,158.2024020045208,-92.89857679928171
113,144,83.67795408588812,-75.46554491945989
120,154,76.32168761236873,-68.47739989209293
141,129,107.78218776773832,-62.95947609047414
151,82,154.69324484281788,-67.57957256402631
155,135,109.85900054160332,-55.00797980144134
165,60,180.42727066604982,-66.13423988036722
165,71,170.42593699317015,-64.63783305106882
165,136,115.10864433221339,-50.640549432156824
172,122,130.41855696180662,-52.16354746583237
178,95,155.8717421471897,-56.51383118448701
184,166,109.29318368498559,-32.6722292886831
225,121,168.8342382338369,-38.02380352295519
232,95,191.049731745428,-42.87890360333855
233,109,182.58422713914803,-39.443961576874955
243,47,233.42022191746798,-49.69157156582679
246,114,189.8341381311591,-35.78327975160861
250,18,260.40929322894755,-52.64604814531845
260,135,190.58856209122308,-28.178590109959174
261,18,267.22649569232465,-50.770936221574345
275,52,251.82930726982514,-43.39099109395261
275,130,206.1892334725555,-27.43498531270703
277,21,275.3924472457442,-47.79628626384542
287,168,203.16003544004417,-16.29404745659891
288,48,264.09278672466615,-42.08396857526842
294,59,261.457453517776,-39.41275603579565
295,95,241.05808428675442,-32.635258662533374
309,126,238.51624682608102,-24.523476977117188
312,91,257.59658382827985,-31.345214141715672
319,37,294.7422602885443,-39.631344671583406
323,105,260.30943125442076,-27.45099777093223
328,53,292.0273959751037,-36.08507304285213
88,130,95.08417323613851,-92.41102974661123
94,34,191.01047091717248,-89.40006611974606
142,134,103.83159442096611,-61.213381689985965
143,53,179.4017837146554,-73.48429741104688
189,23,224.08257406590099,-64.34977374134994
194,109,154.46682491719702,-48.67449952082966
199,140,136.65284482951682,-38.463366351202936
203,82,181.02486017119307,-52.18053549772016
224,90,188.80942773071476,-45.64374571417538
232,133,167.5231327309754,-33.31063082456081
233,40,232.606964642076,-52.68672168146835
253,115,194.9897433200013,-34.34205394350414
276,103,220.77137495608437,-33.54610858390778
286,77,244.00819658363937,-37.339524665533666
286,146,209.46837470128995,-22.156963837638216
312,60,275.0,-36.86989764584402
