X,Y,Distancia,Angulo
22,262,118.06777714516353,153.86899945506144
27,114,139.34489585198304,-136.4538954651089
28,270,116.61903789690601,149.03624346792648
29,298,132.45754036671525,138.3664606634298
31,55,182.84966502567076,-122.038598149008
37,169,99.80981915623332,-155.7460802756834
60,242,75.15317691222374,154.79887635452494
61,176,75.13321502504735,-153.09390654406315
69,295,103.46980235798269,124.7651972365768
77,219,51.78802950489621,169.9920201985587
86,35,179.96944185055418,-103.49573328079582
86,225,44.598206241955516,160.3461759419467
93,322,117.34138229968147,107.35402463626133
96,272,69.77105417004964,117.29957221133282
99,235,38.28837943815329,139.23639479905884
109,244,38.948684188300895,119.19748604606448
117,31,179.3376703316958,-93.51654749633545
118,50,160.31219541881399,-93.57633437499736
120,298,88.36288813749809,95.1944289077348
126,308,98.02040603874276,91.16913932790742
135,166,44.553338819890925,-80.96051719664487
136,329,119.26860441876563,86.15396990995262
140,176,36.05551275463989,-70.5599651718238
161,326,120.60265337047937,74.11986122292473
166,24,189.84203960134857,-78.45330945407268
173,326,124.42266674525185,68.79718135619034
197,124,110.25878649794764,-51.25903630512226
206,146,100.89598604503551,-39.36931724236474
207,327,141.1736519326464,55.97224023781165
214,47,184.29595763336752,-62.18354101632975
221,148,111.77208953938367,-33.690067525979785
229,24,211.65301793265317,-61.49756392307139
234,295,135.8712625980932,38.7256654429182
250,254,129.6919426949878,19.832129850218386
251,131,146.18481453283715,-32.711676836724656
259,271,144.5060552364502,24.96898731910227
264,81,187.44865963777923,-43.48687844393169
286,307,185.39956850003725,31.546764693544603
286,329,197.80040444852483,36.9857635738725
287,157,167.6007159889241,-18.43494882292201
313,27,260.2191384199095,-44.68861295972518
321,278,204.62893246068603,19.408971790008962
323,317,222.4275162833951,28.75436695452573
332,271,212.92486937884922,16.647696088196007
79,255,66.52818951391959,137.43664824681014
107,97,114.93476410555685,-100.52778611996355
113,259,51.24451190127583,107.02052561151986
113,254,46.486557196677836,108.82471001824007
114,236,29.5296461204668,118.30075576600638
136,123,87.36704184073076,-84.74619724873774
188,117,110.6752004741803,-57.171458208587474
189,262,80.15609770940699,40.44623202084138
198,114,118.81077392223317,-53.901716032892
211,126,118.0889495253472,-45.343084399523526
213,89,147.87156589419075,-54.91275144672384
213,151,103.46980235798269,-34.76519723657679
217,147,109.04127658827184,-35.29334759066029
239,170,117.98728745080972,-19.81715251961898
244,135,138.13399291991817,-32.88475819754213
273,131,165.12419568312816,-28.582767169565223
284,222,156.46085772486356,4.398705354995532
294,152,175.84083712266613,-19.259291643767163
