X,Y,Distancia,Angulo
33,146,132.83448347473634,-152.663335144186
33,243,123.36936410632909,163.03385189146383
50,64,175.07141400011596,-125.2333206042273
55,245,103.24727599312246,158.40468955103233
63,194,88.95504482602435,-171.5966289094392
78,245,82.29823813423954,152.50086126895283
106,247,60.207972893961475,138.3664606634298
119,153,62.76941930590086,-120.65066795705286
129,86,122.98373876248843,-100.30484646876603
130,160,51.478150704935004,-114.07549825507883
134,246,42.5440947723653,113.55226367289465
141,69,138.36184445142382,-94.1446237411043
147,241,34.23448553724738,96.70983680775694
148,112,95.04735661763561,-91.80873932249206
159,22,185.17289218457435,-87.52388732629129
163,250,44.64302857109943,74.40718906073366
169,164,46.61544808322666,-67.28558764683277
175,254,52.773099207835045,62.94940299291389
180,137,75.76938695805846,-67.49647150023257
180,176,42.44997055358225,-46.90915243299638
182,278,77.47257579298626,66.41296947487176
190,95,118.59595271340417,-70.801152716148
194,278,83.00602387778854,58.79948539601937
196,242,57.0087712549569,37.874983651098205
199,169,61.220911460055866,-38.36748538486154
201,93,124.48293055676348,-66.31791227546155
210,211,59.135437767890075,3.878524502847706
214,81,140.87228258248675,-63.43494882292201
223,86,140.80127840328723,-59.245605920441385
243,217,92.5418824100742,6.203447901691836
260,209,109.01834707974616,1.051180749543747
274,114,154.20116731075677,-37.09283729704154
280,140,145.3616180427282,-27.446455173660127
283,68,191.68985366993215,-46.47963577089681
285,82,183.25119372053214,-43.00982775024511
294,170,147.70917371646217,-14.506641597524334
295,185,145.67086187704115,-8.686354581236651
299,148,159.3267083699403,-21.73463121878805
322,272,182.9371476764629,20.81264648325938
286,156,144.31216164966833,-20.695450734063282
