X,Y,Distancia,Angulo
25,115,194.09276132818556,-153.69898280418113
46,103,181.69479904499192,-147.35950872673544
54,224,146.81280598094978,170.98679564435727
55,184,145.0,-173.26707867314042
62,93,174.4505660638566,-141.75053946217898
83,245,124.06449935416659,159.22774531795417
86,87,160.51479682571323,-134.74759731771084
94,193,105.30432089900205,-175.6430249941537
96,87,153.63918770938616,-132.09808953111636
108,247,101.96568050084302,153.18365315571307
128,97,125.92458060283545,-124.32105280346487
132,80,138.31124321616085,-118.97413255155026
141,199,58.034472514187634,-178.02506598911802
143,162,68.24221567329127,-145.14554443389636
156,147,69.02897942168927,-128.5301800148268
156,166,55.44366510251645,-140.85601358542894
158,184,44.384682042344295,-157.47943439710312
159,78,129.34063553268942,-108.01469391820524
163,194,36.6742416417845,-168.9964591482505
166,151,59.90826320300064,-123.4248111826038
168,170,43.840620433565945,-135.0
172,77,126.90547663517127,-102.28395544110717
196,206,5.830951894845301,120.96375653207352
208,164,38.07886552931954,-76.32869286780416
216,80,122.18837915284743,-82.00252652819617
216,236,38.91015291668744,64.09349200048563
234,130,79.1580697086532,-63.758650347842234
245,84,125.7179382586272,-68.5371140752802
249,240,63.41135544995076,37.95423087513252
250,99,114.03946685248927,-63.43494882292201
290,96,138.94603268895446,-49.08561677997488
291,230,96.46242791885346,17.49575787718643
302,102,142.86357128393507,-43.86557836902299
316,233,121.29715577869086,15.296547314430068
332,183,134.21251804507656,-7.7074857229649805
87,219,113.43720729989786,170.86982351772133
151,158,64.4437739428721,-138.14495746469802
205,209,10.0,53.13010235415598
227,159,50.47771785649585,-56.309932474020215
