X,Y,Distancia,Angulo
22,238,139.04315876734103,172.9772061644268
38,95,175.38529014715002,-134.0759546472273
41,75,188.35339126227592,-129.18239208310723
50,144,134.27211177307072,-145.00797980144134
63,171,109.12836478203089,-152.7305280115419
65,247,98.49365461794989,164.69386102591014
68,100,152.00328943809077,-127.24683812544117
72,187,94.33981132056604,-158.8752808539275
78,247,86.02325267042627,162.40757543781842
91,216,69.18092222571191,-175.85537625889572
91,247,73.7360156233031,159.35300917502963
92,86,151.15885683611134,-116.73456482305505
108,241,55.71355310873648,158.96248897457818
109,111,121.24768039018313,-114.87415391412763
125,205,38.48376280978771,-155.43282867939868
144,82,139.91783303067555,-96.56629862074631
145,219,15.132745950421556,-172.40535663140858
163,70,151.02979838429235,-88.86182299251182
172,194,29.546573405388315,-66.03751102542182
174,121,100.9752444909147,-82.03038960567865
180,98,124.61540835707277,-80.76444090683408
183,170,55.94640292279746,-65.72555886556054
188,70,153.57408635573907,-79.49493613008265
191,107,118.1397477566293,-74.78741713137951
192,126,100.24470060806208,-71.38430799266897
200,134,95.75489543621255,-65.30844183652194
203,74,153.16004700965587,-73.69490437934344
217,111,123.89108119634763,-62.60763044810726
221,149,94.36630754670864,-49.7279878188422
230,94,145.01379244747721,-61.137276561717854
230,163,90.9065454189081,-39.644174957144806
232,246,76.21679604916491,19.1481374579396
237,178,88.19297024139736,-29.18080605249986
237,220,77.00649323271382,-0.7440592028887094
238,230,78.5175139698144,6.581944655178011
247,217,87.09190547921202,-2.632434868986484
263,212,103.39245620450265,-4.993743985823392
278,175,126.64912159190051,-21.29735404903376
303,203,144.12841496387864,-7.174324236482296
308,192,150.81445554057476,-11.086413011659634
55,128,140.2640367307315,-138.46822925891715
85,121,125.0,-126.86989764584402
98,227,62.289646009589745,174.47245984834385
119,98,129.65338406690356,-108.43494882292202
135,109,114.75626344561765,-102.58296249407694
156,232,11.704699910719626,109.98310652189998
157,148,73.06161783043132,-92.35329686610831
164,96,125.06398362438324,-88.16716049405794
174,204,22.02271554554524,-50.527540151656176
178,211,20.591260281974,-29.054604099077146
179,233,22.47220505424423,32.27564431457763
217,128,109.07795377618706,-58.49573328079582
226,210,66.91038783328041,-9.462322208025617
226,142,102.9417310909429,-50.12316553712815
