X,Y,Distancia,Angulo
38,257,167.0269439342048,178.97084519569404
39,142,200.24984394500785,-145.99250758026776
41,152,193.13207915827965,-148.12040315297727
66,269,139.8070098385628,173.8408369708569
68,56,240.77582935170216,-124.6801034187582
87,47,238.27085428142487,-119.685229283604
92,276,115.12167476196652,168.98288838121078
98,59,222.4275162833951,-118.75436695452574
113,181,117.44360348695028,-141.56876412182112
114,278,94.11163583744573,165.22544972495342
116,54,218.908656749796,-113.9890640095524
130,100,171.29214809792072,-115.96668358978064
136,280,73.7360156233031,159.35300917502963
145,230,64.62197768561404,-158.19859051364818
159,38,220.8438362282271,-102.02227668618352
162,281,50.774009099144415,147.87500155961249
187,282,33.28663395418648,122.7352262721076
199,187,67.26812023536856,-95.11731484997264
209,122,132.06059215375342,-88.26429541107161
213,196,58.54912467321779,-82.14668669802178
217,146,108.664621657649,-83.6598082540901
223,104,151.07613974417006,-83.15722658736907
229,147,109.65856099730654,-77.35784767211015
237,57,199.58206332233365,-80.77365578022383
239,283,44.68780594300866,40.46222749209335
249,199,70.43436661176133,-51.34019174590991
259,290,64.89992295835181,33.690067525979785
260,211,69.81403870282824,-38.01894259317021
261,173,98.4733466477097,-55.3416452944789
265,143,126.17844506887855,-61.606980578617005
272,165,111.40017953306898,-53.02723751043195
274,19,244.92039523077696,-73.63686324912524
275,149,126.19429464123962,-56.309932474020215
277,277,75.58438992278762,17.715792706376938
278,31,234.64441182350797,-71.87392031182989
279,203,89.87213138676528,-34.57419147411522
281,293,85.42247947700886,27.16498505733194
282,171,113.21660655575224,-47.147585428298505
289,246,84.38009243891595,-5.440332031005506
315,45,236.18001608942276,-62.24145939893998
325,252,120.01666550941998,-0.9548412538721887
332,188,143.1258187749506,-27.460224887289066
76,212,135.66502865514016,-161.96571443287016
