X,Y,Distancia,Angulo
17,87,139.05754204644924,178.35165549510387
37,183,155.43809056984713,139.9584509194854
42,138,126.57408897558773,154.2447292398329
45,150,129.65338406690356,148.88466768525817
63,98,94.2019108086455,170.8376529542783
71,142,103.46980235798269,145.23480276342323
78,155,106.15083607772479,137.29061004263855
85,163,106.96261028976434,131.58905504464428
86,46,79.17701686727027,-152.14034930475773
87,119,77.82673062643708,152.4471884232822
88,205,139.6710420953463,119.13429219722619
94,157,96.54014708917737,129.9575489308291
98,56,63.97655820689325,-155.037210169193
112,100,47.16990566028302,158.8752808539275
118,50,50.32891812864648,-139.02826366648515
124,35,57.688820407423826,-123.69006752597979
126,225,145.13442045221387,101.92932217723833
132,28,60.00833275470999,-113.57470620191262
141,227,144.77914214416384,95.9468630539735
151,173,90.13878188659973,93.17983011986423
154,185,102.0196059588548,91.12330271407544
162,34,49.36598018878993,-83.01894259317021
164,105,23.40939982143925,70.01689347810003
187,19,71.11258679024411,-64.15561244543967
189,237,157.4960316960399,77.9052429229879
192,137,64.89992295835181,56.309932474020215
193,216,138.0507153186828,74.45367272692096
195,226,148.22280526288793,74.74488129694222
198,29,68.41052550594829,-52.1250163489018
200,55,52.15361924162119,-32.47119229084849
204,232,156.54072952429985,72.14377674268574
212,51,64.4980619863884,-29.74488129694222
220,145,89.10667763978185,44.09061955080086
221,187,122.64175471673585,57.9946167919165
248,69,93.05912099305473,-8.652541791114725
270,165,140.42791745233566,35.7273982227997
279,46,128.4445405612866,-16.74197038529311
286,87,130.06152390311286,1.7623910236605125
287,63,132.51792331605563,-8.68041842507129
291,34,143.6175476743702,-19.949022183557123
301,45,149.8966310495336,-14.685197037121519
314,48,161.83015788165073,-12.490405717909185
316,164,179.3348822733603,26.850813293954523
26,113,133.41664064126334,167.0053832080835
27,128,136.6235704408284,160.76932762433873
33,176,154.20116731075677,142.90716270295846
59,161,124.47088012864695,141.19641342910435
90,61,69.57010852370435,-161.565051177078
93,141,85.63293758829018,137.3662479914558
94,170,106.83164325236227,125.47533202821002
101,130,72.34638899074369,139.48460600954465
105,140,76.48529270389177,131.82016988013575
115,110,49.09175083453431,146.63363399894044
135,158,77.88452991448301,105.64224645720874
139,206,124.16923934694937,97.86907555179052
141,157,75.50496672405067,101.4587523458772
143,170,87.96590248499699,98.49855887949369
156,168,85.0,90.0
