X,Y,Distancia,Angulo
20,194,135.35139452550905,124.15969454566944
26,140,90.9065454189081,140.3558250428552
27,121,79.25906888173743,150.52411099675425
47,90,49.64876634922564,170.7273982227997
48,165,95.88013350011565,120.04136392627913
50,135,70.178344238091,130.9555144258189
63,177,100.56838469419701,109.15561244543967
81,126,46.486557196677836,108.82471001824007
87,51,32.28002478313795,-106.18920625702695
117,123,46.06517122512408,62.87869659584134
158,56,67.23094525588644,-22.750976342787634
181,26,101.78899744078434,-33.377832036430426
181,70,85.84287972802403,-8.035710710534794
191,33,106.89246933250256,-27.284207293623066
191,52,99.62429422585637,-17.52556837372287
198,106,104.78549517943789,13.240519915187205
214,59,120.22063050907694,-11.029531223980479
218,42,128.39003076563228,-18.152705886651155
228,57,134.34656675925888,-10.724448537471181
229,124,139.47401191619892,17.52556837372287
239,99,144.00694427700353,6.779567945149955
247,44,155.7080601638849,-14.125489158231442
255,34,166.0873264279969,-16.798371781305296
260,23,174.28998823799375,-19.786504128521358
310,45,217.17504460687928,-9.809302247879007
311,85,215.02092921387907,0.7994241133175477
322,46,228.84929538890873,-9.050721677183725
322,70,226.3183598385248,-3.039399568926921
40,97,57.97413216254298,165.004920870824
42,153,89.20201791439474,127.25528945357709
86,78,10.770329614269007,-158.19859051364818
92,28,54.147945482723536,-94.23639479905884
93,163,81.05553651663777,92.12109639666146
96,77,5.0,-90.0
115,174,93.94147114027967,78.33122599963106
118,119,43.04648650006177,59.2645122980799
120,38,50.11985634456667,-61.38954033403479
127,65,35.35533905932738,-28.739795291688043
127,165,88.60022573334675,69.51964268819076
128,44,49.678969393496885,-49.899092453787766
129,38,55.0,-53.13010235415598
136,99,43.46262762420146,23.025492008528037
140,169,97.49358953285082,63.17212598968548
143,67,49.33558553417604,-17.700427788667195
146,49,59.90826320300064,-33.424811182603804
148,100,55.02726596879042,19.093492000485615
150,19,82.97590011563598,-49.398705354995535
150,85,54.08326913195984,3.1798301198642345
159,19,89.09545442950498,-45.0
181,45,92.70382947861431,-23.523209020459618
187,59,93.86160024205851,-14.184294248270815
192,67,97.16480844420988,-8.880659150520245
204,94,108.664621657649,6.34019174590991
229,94,133.5402561027947,5.155584317406233
232,133,145.24806367039804,20.556045219583467
257,128,167.44252745345193,15.945395900922854
258,150,175.69291391516052,22.770378908762215
286,106,191.5097908724251,7.199233638367645
312,149,226.15260334561705,17.233115758469893
316,68,220.44500447957535,-3.6411852579013417
320,81,224.0022321317357,-0.25578303073926417
