X,Y,Distancia,Angulo
51,197,201.40506448448608,147.57244500422755
59,226,212.16267343715293,139.77949991880533
84,227,194.4556504707436,134.7916526291938
94,224,185.34832073693033,133.25105395544577
115,261,202.03960007879644,121.64465903709257
161,274,194.48650338776724,107.96913974015703
184,273,187.6832437912346,101.36980265025812
202,190,102.77159140540736,100.65390259993849
216,240,151.08275877809487,91.89651830320929
219,228,139.01438774457844,90.82434282084515
232,251,162.3730273167314,86.11550842994693
241,208,120.66896867049125,80.45961819515738
250,234,147.87156589419075,78.69006752597979
272,231,150.88074761214565,70.24399900253542
322,225,169.4018890095385,53.4006825363179
51,186,195.7268504830137,150.29142781068973
62,171,178.89941307897016,152.7187888774516
68,164,170.3936618539551,153.8860873697093
94,257,210.60151946270474,127.08754438439952
103,143,129.76902558006668,155.40988283380398
105,262,208.290662296705,123.84265246356402
105,225,178.75122377203465,130.46222749209338
107,228,179.76929659983654,129.35668171946602
129,269,202.14846029589245,117.07208023799276
129,204,147.27185746095552,128.6598082540901
132,203,144.62710672622887,127.9792208547988
136,136,97.12878049270464,151.05998730716064
154,135,81.27115109311545,145.52778611996357
169,205,127.12198865656563,114.14554196042165
196,199,112.80514172678478,102.80426606528675
199,174,87.80091115700337,104.51105950016907
298,227,158.02847844613325,60.83974922376296
300,227,159.0125781188394,60.210426216402105
300,230,161.62301816263673,60.73880143744945
302,249,179.3348822733603,63.149186706045484
306,243,175.90054007876157,61.1035837361874
309,227,163.67040050051813,57.47510971220896
