X,Y,Distancia,Angulo
32,23,92.84934033152847,-157.8548199617767
36,57,82.00609733428362,-179.30130561701654
45,84,77.4919350642375,160.39591184917057
48,96,79.64923100695951,151.50436138175502
55,112,82.97590011563598,139.39870535499554
67,135,92.35799911215054,123.51800864525191
85,104,56.61271941887264,125.65532809790032
103,62,15.524174696260024,165.06858282186246
103,119,62.81719509815764,103.81502534126162
103,157,100.12991560967181,98.61564818416412
114,71,13.601470508735444,107.10272896905236
124,105,47.38143096192854,82.72499504211075
129,65,13.038404810405298,32.47119229084849
135,204,146.98639392814562,83.35848086198847
147,206,150.81445554057476,78.91358698834037
164,54,46.17358552246078,-4.969740728110304
166,109,70.03570517957252,46.73570458892839
169,18,64.81512169239521,-38.10757687751486
185,213,168.86088949191284,66.62319612790463
188,135,104.06248123122954,47.72631099390627
192,48,74.67261881037788,-7.696051722016569
200,141,116.67476162392619,45.34724289708576
257,177,182.98087331740442,40.56733153131014
258,60,140.0142849854971,0.8184554616886145
291,143,192.753728887407,26.16624708734116
41,67,77.52418977325722,173.33334010909863
41,149,119.20570456148481,130.2363583092738
56,117,85.58621384311844,136.42026554639907
57,129,93.60555539069249,130.6676860168115
70,155,108.2266141020775,116.32829310517087
74,145,97.49358953285082,116.82787401031452
82,156,104.4030650891055,110.1706534118504
93,139,84.77027781009096,107.15242174021184
106,75,20.808652046684813,125.21759296819272
109,159,101.40019723846694,95.09211512449896
112,162,104.17293314484334,93.301865674435
119,150,92.00543462209176,89.37724431279368
122,142,84.09518416651456,87.27368900609373
129,172,114.5294721894762,84.48852258397939
145,189,133.75350462698165,78.35402575151679
149,150,97.082439194738,71.37842063351242
149,161,107.56393447619885,73.24973549497429
158,162,111.42710621747295,68.96248897457819
158,164,113.29607230614837,69.32557523912611
