X,Y,Distancia,Angulo
25,175,164.92422502470643,-157.16634582208246
28,105,200.39211561336438,-138.03403964694502
47,84,202.2992832414391,-129.98688624496418
58,194,127.22421153223941,-159.2858251556513
70,98,177.00282483621552,-127.19359917076424
73,202,110.38568747804219,-160.4160062297518
81,109,161.60445538412608,-126.44444175658711
88,89,174.4161689752415,-120.68206863687206
95,109,153.7010084547268,-122.24246783912334
127,236,50.08991914547278,-176.56636963754949
136,48,195.35096621209735,-102.11524180245787
146,47,194.48650338776724,-99.17172903016595
160,83,156.92354826475216,-96.21922968879116
165,46,193.3726971420733,-93.55785186611809
175,229,10.198039027185569,-101.30993247402021
200,72,168.57639217873896,-82.15829678489693
230,43,203.03940504246953,-74.86863008834868
253,54,200.0024999843752,-67.66661156223665
273,48,213.76856644511605,-63.3150833502756
297,161,143.12232530251876,-33.02386755579665
319,180,153.7693077307692,-22.562540525433736
196,185,57.245087125446844,-70.61548432064217
199,166,76.24303246854758,-73.22877618136958
217,70,173.66922582887275,-76.68391695089274
