X,Y,Distancia,Angulo
15,28,163.23296235748464,-116.56505117707799
18,190,71.80529228406496,167.12499844038751
26,54,135.07035203922436,-117.32389130134653
27,113,86.2670273047588,-135.0
35,103,88.60022573334675,-126.74056202012119
41,80,105.09519494249011,-116.56505117707799
51,16,162.27445886522005,-103.179868089381
58,64,114.0175425099138,-105.25511870305779
63,23,153.05554547287727,-99.40078004102384
65,128,51.42956348249516,-116.56505117707799
67,59,116.90166808048549,-100.34868408799547
77,59,115.52488909321661,-95.46384281323664
92,54,120.06664815842908,-88.09084756700362
99,134,41.48493702538308,-74.6237487511738
100,144,32.31098884280702,-68.19859051364818
123,54,125.0,-73.73979529168804
137,267,105.11898020814318,62.21607358779072
138,109,82.00609733428362,-52.43140797117251
150,231,84.21995013059554,42.5940294833547
181,53,152.6106156202772,-52.45429881274847
203,75,151.74320413119,-40.724158887371054
204,91,142.63590010933433,-35.58437360845967
210,65,163.6001222493431,-41.77895978449951
236,89,170.67220043111882,-29.86979922295201
240,75,181.39735389470266,-33.076833364155384
241,20,217.0829334609241,-45.18663054356557
250,123,169.83815825661793,-17.47477425625567
289,114,209.7641532769601,-16.62075691389206
295,193,207.87015177749788,5.2443381107151605
25,19,167.31407591712062,-112.1193628235823
33,16,167.29913329123974,-109.19307179074994
38,37,145.8389522727039,-110.05023687139668
40,21,160.3527361787132,-107.41797079220284
56,143,44.553338819890925,-135.90938044919915
77,261,87.69264507357501,97.20605700138327
172,145,88.86506625215557,-19.04662429763581
207,156,120.3536455617361,-8.601384858714896
