X,Y,Distancia,Angulo
86,134,127.47548783981962,-117.57013718233216
97,135,121.85236969382254,-113.19859051364818
110,49,201.0696396774013,-100.02448679594663
117,136,114.47707194019246,-104.15763264967724
131,146,101.96568050084302,-97.89170242823572
141,123,124.06449935416659,-91.8476102659946
173,152,99.04039579888602,-73.5778125016847
174,77,172.45579143653018,-80.31920114061492
181,64,186.50737250843463,-78.87081071038882
182,119,133.24038426843418,-73.87740122228281
185,167,89.44271909999159,-63.43494882292201
193,87,167.0449041425688,-73.30075576600639
216,163,109.98636279102969,-49.7942320666306
225,211,87.72684879784524,-24.22774531795417
232,135,141.82030884185804,-52.16044972689112
235,112,162.24980739587951,-56.309932474020215
244,127,155.56670594957006,-50.47736872882888
244,214,104.35516278555652,-18.43494882292201
246,32,237.54157530840786,-64.83739020454745
254,234,109.77249200050075,-6.801314823981574
255,211,115.7410903698423,-18.121860247901356
258,122,168.50519279832298,-47.88641854386461
268,187,136.85393673548452,-26.003345844511443
277,178,148.94629904767692,-27.59729586864372
280,102,198.11612756158948,-47.04540848888723
280,121,184.66456075814872,-43.025065989118026
281,89,208.47062143141417,-49.27946353024523
285,164,162.75441622272496,-30.661884828388242
292,182,160.72958657322553,-23.853905820592324
300,79,228.58040160958683,-47.30477813817395
300,144,186.10212250267324,-33.60467894610716
319,53,260.5993092853471,-48.110840653490776
319,226,175.26266002774236,-6.88172363063695
323,195,185.44001725625458,-16.284922471883405
324,71,251.03187048659777,-44.51582183951905
113,113,137.7679207943562,-103.43102887068167
145,138,109.0,-90.0
162,55,192.75113488641253,-84.94013115373588
188,142,113.46365056704283,-67.7297320799447
190,127,128.16005617976296,-69.44395478041653
190,129,126.28935030318273,-69.12535317354998
193,54,198.8793604173143,-76.03362939928022
196,206,65.43699259593154,-38.79655209830817
202,144,117.72000679578642,-61.03994330604966
202,146,115.97413504743201,-60.561510325328484
216,196,87.41853350405736,-35.69005982501396
216,198,86.2670273047588,-34.611142184530394
231,74,193.19679086361657,-63.56757770527416
234,213,95.2732911156112,-20.907980471009658
236,238,91.44397191723465,-5.648247373735264
242,184,115.66330446602328,-33.00310069207642
246,194,114.06138698087096,-27.68835389115342
271,151,158.40454538932903,-37.30394827798343
278,50,237.6930794112441,-55.97565517281256
286,73,223.9575852700685,-50.98059952476345
291,126,189.62331080328704,-39.65082257047072
292,107,203.0,-43.60281897270362
310,165,184.25254408012933,-26.42598402416687
325,165,197.7978766316767,-24.491901028231563
