X,Y,Distancia,Angulo
16,282,176.70597047072292,154.88516511385544
44,154,142.24275025462634,-158.12379188836925
59,252,125.35549449465708,158.96248897457818
69,260,119.40686747419514,153.6495387540514
74,180,105.51303237041384,-165.17352002964432
77,133,123.60016181219181,-143.2228138905749
78,278,121.01652779682617,144.07705380092943
93,207,83.0,180.0
114,120,106.83164325236227,-125.47533202821002
116,148,84.1486779456457,-135.48146580583835
119,107,115.10430052782563,-119.6831401791233
123,160,70.83784299369935,-138.43363036245054
143,182,41.400483088968905,-142.8533133019782
158,230,29.206163733020468,128.04704253182607
162,179,31.304951684997057,-116.56505117707799
165,306,99.60923651951158,96.3401917459099
167,89,118.3427226321923,-94.3615726450206
173,117,90.0499861188218,-91.90915243299638
195,295,90.02777349240623,77.81634341401261
212,65,146.4923206178399,-75.77403610124821
213,254,59.81638571495272,51.78897457443879
225,197,50.00999900019995,-11.534620653644716
230,179,60.8276253029822,-27.407575437818405
232,85,134.23859355639868,-65.34410125591839
246,103,125.36347155371855,-56.05641298024819
251,138,101.91172650877817,-42.61405596961119
251,227,77.62087348130012,14.931417178137554
268,195,92.77930803794561,-7.431407971172507
274,66,171.71196813268432,-55.19932949871251
274,184,100.66280345788111,-13.207928462779106
290,122,142.20056258679148,-36.70872850830894
295,167,125.54282137979854,-18.579270380444672
298,75,179.74426277353055,-47.254574965935035
314,234,140.61649974309557,11.07020257793936
334,182,159.9656213065795,-8.991247277066003
68,185,110.21796586763884,-168.486168815513
82,242,100.30453628824571,159.57766697527657
88,180,92.04890004774636,-162.94303442338295
138,181,46.04345773288535,-145.61965527615513
141,190,38.91015291668744,-154.09349200048564
146,182,39.05124837953327,-140.19442890773482
148,182,37.53664875824692,-138.23970029610214
157,180,33.015148038438355,-125.13419305691563
167,208,9.055385138137417,173.6598082540901
172,120,87.09190547921202,-92.6324348689865
281,137,126.19429464123962,-33.690067525979785
