X,Y,Distancia,Angulo
58,170,91.67878707749138,-129.24543466889781
69,163,91.0659101969557,-121.07165806084632
99,248,18.384776310850235,157.61986494804043
102,147,95.03683496413377,-98.47114463301483
121,165,76.16429609731846,-86.23596513509428
136,248,21.18962010041709,19.290046219188735
157,141,108.07867504739313,-67.70637084030592
174,117,136.8941196691808,-64.93253656193953
194,236,78.16009211867653,-3.667788055531429
203,218,89.98888820293314,-14.808377039042396
236,244,120.03749414245534,1.4320961841646465
237,194,129.80754985747168,-21.227651188635292
247,117,180.38015411901608,-43.427569572326654
251,161,156.92354826475216,-30.650667957052864
257,126,181.9505427307102,-39.200782370901585
258,95,203.66639388961548,-45.795723552739275
261,106,198.11612756158948,-42.954591511112774
266,115,195.8979326077741,-40.0302592718897
281,94,220.98416232843476,-41.69813432556499
295,98,229.10696191953662,-38.62075183238686
306,98,237.80033641691932,-36.9662739712862
331,108,252.81218325072865,-31.741127817819322
136,166,77.62087348130012,-75.06858282186245
181,214,70.3846574190711,-22.557246634705653
248,246,132.09466302617983,2.16925758972851
285,108,215.05813167606567,-38.20211749971366
