X,Y,Distancia,Angulo
21,95,206.60348496576722,-143.46289113559092
21,245,168.1814496310458,170.7617070687069
36,246,153.57408635573907,169.49493613008266
37,86,199.80990966416056,-138.65222278030632
59,256,133.52153384379613,163.46516214265486
65,204,122.80065146407001,-173.453709216706
69,156,133.29666162361306,-152.28149837181664
75,75,181.63975335812367,-128.06864320168415
80,262,115.69356075426151,157.64680231301062
84,85,168.22009392459628,-127.75549314755881
95,184,98.08159868191383,-159.7174409110834
96,262,101.07917688624102,154.19546760005287
98,82,162.53307355735325,-123.20120755026869
109,119,126.03570922560003,-128.23382517744693
113,262,86.09297300012354,149.26451229807992
120,222,67.11929677819934,176.58341180822867
132,70,157.88920165736477,-110.38615459958083
134,264,70.178344238091,139.04448557418112
156,265,56.302753041036986,123.40782458970894
178,265,47.853944456021594,100.84030545433056
182,123,95.13148795220224,-93.01278750418334
188,157,61.00819617067857,-89.06080905426442
195,49,169.1892431568863,-87.28979689982542
198,84,134.45073447177595,-85.30713749441017
205,198,26.90724809414742,-48.01278750418334
222,106,117.34138229968147,-72.64597536373867
222,143,82.76472678623425,-64.98310652189998
227,64,159.11002482559041,-75.43972438064313
227,290,82.365041127896,60.94539590092286
231,261,61.5223536610881,44.3414568224364
234,143,88.50988645343524,-57.92599912470595
240,236,55.97320787662612,18.758650347842234
249,249,69.31810730249349,26.56505117707799
260,75,160.55528642807124,-62.956165152626745
264,164,94.04786015641186,-35.04192940153902
265,240,81.04319835741924,15.751173663453027
282,206,95.75489543621255,-7.199233638367645
294,121,144.42298985964803,-42.19362974821175
298,134,139.20129309744217,-37.116860683270275
306,214,119.06720791217035,-1.9251837083231549
324,286,152.9477034806342,26.397520135476125
172,141,78.44743462982075,-101.02345596374315
215,205,30.870698080866262,-24.904768808095188
250,144,97.18538984847466,-49.59054318560603
278,189,95.50916186418976,-17.676108698653465
