X,Y,Distancia,Angulo
16,226,155.8589105569521,171.14204123637165
26,242,149.45233353815524,164.47588900324575
37,250,141.39660533407442,160.15537243386837
51,262,133.27040181525678,153.24268182812344
71,91,148.73466307488647,-131.72951207681643
74,159,105.19030373565806,-155.87159706973213
75,81,153.83757668398187,-128.13630808537295
85,162,93.94147114027967,-154.79887635452494
86,24,196.82479518597245,-115.26309850449911
88,58,165.71059109181888,-119.6591092359951
88,176,86.02325267042627,-162.40757543781842
88,253,96.56603957913983,148.12040315297727
93,269,102.06860437960343,138.97249594075066
102,49,167.4305826305338,-113.96248897457819
109,269,90.60905032059435,132.31622484053102
118,286,98.79271228182775,121.75948008481281
122,77,133.8992158304148,-111.00678943077186
122,273,85.70297544426332,124.06090881680787
133,112,97.30878685915265,-112.34810834790942
134,274,80.49844718999243,116.56505117707799
136,240,50.99019513592785,131.82016988013575
140,185,34.48187929913333,-150.46121774044192
157,24,178.4740877550576,-94.17710696890221
160,172,31.622776601683793,-108.43494882292202
164,33,169.10647533432893,-92.03331566941439
164,46,156.11534197509224,-92.2025981617658
170,74,128.0,-90.0
170,280,78.0,90.0
172,259,57.0350769263968,87.99044618697886
183,23,179.47144619688115,-85.84614691304881
184,239,39.56008088970496,69.27444113443946
196,24,179.88885457415086,-81.68972283247581
200,169,44.598206241955516,-47.72631099390627
216,206,46.17358552246078,4.969740728110304
231,243,73.49829930005184,33.90627698844215
234,113,109.62207806824317,-54.28004568770969
240,101,122.88612614937456,-55.275358164878135
259,160,98.41239759298622,-25.263098504499116
263,113,128.7245120402482,-43.74095479282474
278,82,161.44348856488452,-48.01278750418334
304,228,136.49908424601244,10.980650010173543
306,69,190.22355269524328,-44.36104010100837
308,210,138.2316895650198,3.3177811683348435
309,253,148.06079832285116,20.14841414028783
315,265,158.09490820390135,23.484115290504867
329,43,224.8599564173221,-45.0
331,106,187.44865963777923,-30.80649495211187
73,19,207.1183236703117,-117.92603397005406
167,172,30.14962686336267,-95.71059313749964
183,110,92.91393867445294,-81.95710576649469
185,122,81.39410298049853,-79.38034472384487
184,163,41.43669871020132,-70.25316339457389
188,109,94.72592042308166,-79.04593735660167
210,220,43.86342439892262,24.22774531795417
213,116,96.15092303249095,-63.43494882292201
214,220,47.53945729601885,22.249023657212366
216,188,48.08326112068523,-16.927513064147043
217,186,49.64876634922564,-18.799885158652657
218,188,50.0,-16.26020470831196
223,183,56.302753041036986,-19.72227776444705
225,89,125.67418191498204,-64.0466242976358
228,179,62.39390995922599,-21.630886836517924
233,174,68.94200461257273,-23.962488974578186
243,128,103.9471019317037,-45.38976119531806
250,57,165.60495161679194,-61.1134182330893
253,181,85.61541917201598,-14.19855402386317
287,257,129.28263611173776,25.177535429634784
309,176,141.41074923781431,-10.594765712337136
