X,Y,Distancia,Angulo
38,202,155.8621185535472,-156.5600639065651
44,177,162.28986413205232,-147.58296249407692
57,137,177.49647883831386,-134.31522249299087
61,122,185.9139585937538,-130.2001638860953
74,231,111.97321108193691,-162.85965069524227
80,163,142.8355697996826,-135.0
85,280,97.32420048477151,170.53767779197437
90,293,95.50916186418976,162.32389130134652
114,166,118.71394189394942,-124.35938029758942
125,151,126.11502686040232,-116.36187550561161
129,110,162.5423021862309,-108.65788847411955
140,95,173.90227140552247,-103.63669778604994
152,303,48.60041152089147,126.63411387596742
154,93,173.11845655504212,-98.9726266148964
156,202,66.85057965343307,-111.96056402009647
167,181,84.17244204607586,-99.57422788509183
177,159,105.07616285342742,-92.18164140355147
194,265,13.038404810405298,4.398705354995532
199,304,43.86342439892262,65.77225468204583
202,142,123.79418403139947,-80.2333206042273
204,213,55.94640292279746,-65.72555886556054
208,299,44.204072210600685,52.35237935989236
217,157,112.89375536317321,-71.40455921724337
224,136,135.02962637880623,-71.43086926896218
232,171,106.06601717798213,-61.26020470831195
259,292,82.87339742040264,19.74683660542612
308,224,133.15029102484155,-17.482375182121544
329,204,159.69971822141704,-22.06789956241022
121,211,80.05623023850174,-138.5447664555949
158,238,34.713109915419565,-131.49646835521557
176,143,121.10326172320876,-92.3662479914558
175,145,119.15116449284078,-92.88641854386462
