X,Y,Distancia,Angulo
37,134,102.44998779892558,-128.6598082540901
41,64,161.55494421403512,-111.80140948635182
45,158,79.19595949289332,-135.0
54,57,163.88410539158457,-106.66575751687542
59,46,173.17043627594174,-104.03624346792648
60,103,118.33004690272035,-110.27268561330986
72,85,132.21951444472938,-102.66981426494965
73,108,109.63576058932597,-104.79676224505735
77,46,169.7056274847714,-98.13010235415598
77,175,45.79301256742124,-121.60750224624891
82,97,118.53269591129698,-99.22392228210535
94,167,47.51841748206689,-98.47114463301483
99,31,183.0109286354233,-90.6261584535352
111,54,160.31219541881399,-86.42366562500266
112,29,185.32673849177834,-86.59723022893824
123,30,185.31055015837603,-83.18178542834814
133,32,184.79177470872452,-80.02794231266893
136,99,120.20815280171308,-73.07248693585295
145,32,187.2431574183687,-76.40905155215867
158,32,190.71706793048176,-72.61013190297002
165,178,73.43023900274328,-29.357753542791276
172,32,195.35864454894235,-68.68875157418427
173,77,154.76756766196203,-62.27594376402862
174,155,93.86160024205851,-38.94580810588516
179,138,108.90362712049586,-44.25594079711129
185,34,198.63534428696218,-64.98310652189998
192,118,132.27622613304328,-46.531607792011016
205,34,207.88458336298052,-59.981632572390915
210,139,132.31024147812596,-34.530825742288584
214,183,117.17508267545622,-15.3408907640049
217,36,212.46176126540982,-56.90830006131757
224,147,140.06427096158393,-28.57781250168471
230,182,132.90974381135493,-13.93168924180298
240,151,152.6106156202772,-24.38181187689551
243,179,146.24978632463024,-13.846208411826531
248,39,228.5475880424031,-49.9697407281103
257,177,160.3277892319357,-13.342833698423048
266,38,241.2488341940744,-46.8476102659946
287,43,252.65985039178662,-42.5940294833547
294,137,207.79316639389276,-21.750206837325376
295,109,220.592384274707,-28.42389664382663
300,49,258.5072532831526,-39.66367990260856
313,133,226.947130407062,-20.91063035443729
62,69,150.1532550429727,-105.05431655960483
99,56,158.01265772082945,-90.72522429905925
118,121,94.54099639838793,-79.6409475119163
120,135,81.25269226308751,-76.47683934958398
129,44,172.29045243425418,-80.64702074990674
139,61,157.64834283937145,-76.05190381562642
159,100,127.90621564255585,-63.034285567129864
173,110,126.49110640673517,-55.30484646876604
173,99,135.67977004697494,-57.94985447327883
176,65,166.8112706024386,-63.28134120297263
207,92,161.6168308066954,-49.014175695411026
214,114,150.89400253157845,-41.507406839143954
220,126,148.00337833982033,-36.48276989169307
244,130,165.8463143998081,-30.43051234692974
246,150,158.4960567332828,-23.815671154953908
249,136,167.29614460590537,-27.7904424794521
264,85,207.87015177749788,-38.35848086198847
273,116,197.9595918363139,-29.67308211207783
277,145,189.04232330353963,-21.407436858095497
285,130,202.2671500763285,-24.537728476577794
295,54,251.46769176178478,-39.51384357499569
312,163,217.07602354935472,-13.588129189884
