X,Y,Distancia,Angulo
20,21,220.98416232843476,-131.698134325565
25,180,142.12670403551894,-177.58049078334366
34,112,152.2005256232711,-150.90883191130246
49,101,145.4269576110289,-144.2333235092772
70,38,176.9547964876906,-123.24105023326145
99,24,175.69291391516052,-112.77037890876223
109,173,59.43904440685432,-167.36663806472498
121,80,115.55085460523432,-113.45902408146156
132,33,156.95222202950808,-102.88516939970327
132,128,67.7421582177598,-121.10880882854515
141,148,46.04345773288535,-124.38034472384487
148,91,96.88137075826292,-101.30993247402021
154,207,24.698178070456937,121.75948008481281
165,220,34.058772731852805,93.3664606634298
180,109,78.08969202141856,-80.41705527646744
180,185,13.038404810405298,-4.398705354995532
185,59,128.2692480682724,-81.9330682702069
217,98,101.21264743103995,-60.39554925399509
226,20,176.17321022221284,-70.43368374639553
226,201,60.876925020897694,14.2645122980799
234,193,67.36467917239716,5.96448710125312
236,41,160.5801980320114,-64.55199517324058
273,129,120.3536455617361,-28.268512787129126
280,119,131.36970731489052,-30.66456458047988
288,192,121.1486689980538,2.8387878410053813
290,245,136.41847382227965,25.625860231342408
300,158,135.9154148726332,-11.888658039627975
302,126,147.73286702694156,-23.962488974578186
318,180,151.11915828246265,-2.2754564382542033
325,69,196.60366222428308,-36.520182073149954
327,59,204.27677303110113,-38.440788757005464
331,47,214.98139454380697,-40.283309224342226
38,172,129.75746606650424,-173.80609503284904
56,93,144.81022063376605,-140.0424510691709
75,60,156.01281998605114,-126.13537661158922
100,99,109.80892495603443,-127.6004053401129
114,136,72.86288492778748,-136.66833744829333
117,143,65.94694837519019,-139.304468960508
120,22,170.60187572239644,-105.99152775851707
131,212,44.40720662234904,144.1623470457217
134,118,75.58438992278762,-115.88702626632669
137,156,42.42640687119285,-135.0
138,99,91.706052144883,-108.43494882292202
140,155,41.10960958218893,-131.05481377096245
146,121,68.30812543175226,-107.9044475062482
155,167,22.47220505424423,-122.27564431457762
160,86,100.24470060806208,-94.0041729407094
160,233,47.51841748206689,98.47114463301483
161,105,81.2219182240853,-94.23639479905884
164,99,87.05170877128145,-91.97493401088198
168,64,122.00409829181969,-89.53037298031036
170,66,120.03749414245534,-88.56790381583535
172,64,122.10241602851272,-87.65312570751271
175,106,80.39900496896712,-84.28940686250037
177,62,124.4025723206719,-85.3893506813394
177,85,101.49384217774002,-84.3455791773593
179,206,23.323807579381203,59.03624346792648
179,124,63.150613615387776,-79.04593735660167
180,146,42.05948168962618,-71.99583839408662
179,148,39.84971769034255,-72.47443162627712
180,138,49.72926703662542,-74.8459319496874
184,129,59.481089431852205,-73.39301942138299
185,149,41.14608122288197,-64.05770451012833
189,102,86.83317338436964,-75.32360686254998
192,99,90.52071586106685,-73.96766064606403
201,105,87.84645695758026,-67.22962109123779
203,57,133.9290857132983,-74.40718906073366
206,178,39.81205847478876,-11.592175410291071
205,180,38.47076812334269,-8.972626614896393
211,180,44.40720662234904,-7.765166018425333
213,114,85.44003745317531,-57.425942865427494
215,189,48.093658625644196,3.576334374997351
215,75,120.93386622447825,-66.61477894278624
218,76,121.24768039018313,-65.12584608587237
220,22,172.35138525698017,-72.0906857835356
222,85,115.00434774390054,-61.429301451533405
224,188,57.0350769263968,2.009553813021139
226,109,97.0051545022222,-52.539445139509304
229,77,125.39936203984452,-60.36846332179612
230,199,64.32728814430156,11.659292653522998
241,80,129.2749008895385,-55.08059798754232
246,92,122.78843593759146,-49.95544894005224
252,81,135.09256086106296,-51.00900595749453
254,83,134.82581355215328,-49.813550893706534
266,52,166.6043216726385,-53.54278990767572
276,32,188.67167248953936,-54.709437408098665
278,32,189.8341381311591,-54.2167202483914
279,135,123.06502346320826,-24.482485897347104
280,206,114.75626344561765,10.036902453963503
281,140,122.93087488503447,-21.974507991471963
284,148,123.01625908797584,-17.993087817973752
287,176,120.41594578792295,-4.763641690726178
287,184,120.01666550941998,-0.9548412538721887
293,154,130.0,-14.250032697803595
297,191,130.09611831257686,2.2025981617658053
299,46,192.4162155328911,-46.68468431789629
316,114,165.4841382127,-25.790831012149926
321,70,192.80041493731284,-36.98876838714398
324,50,207.7137453323684,-40.900486596598114
